date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method
2024-07-03,34.96,30.162778019534763,33.063740897142644,35.44034161023253,7.0,30.27588375241519,35.3272358773521,0.2960000000000003,Two-sided ACI
2024-07-04,31.61,30.124258717182613,32.9928243195446,35.61429974004672,7.0,30.26372967499114,35.47482878223819,0.3000000000000003,Two-sided ACI
2024-07-05,33.81,30.83331009353835,34.1040584434926,36.42974258205106,7.0,30.990667136837082,36.27238553875233,0.3040000000000003,Two-sided ACI
2024-07-06,33.36,31.248547398069164,33.020543684370814,35.08828681419366,7.0,31.4203086176284,34.91652559463442,0.30800000000000033,Two-sided ACI
2024-07-07,31.93,30.47044560297237,32.93631941062483,34.96812826972029,7.0,30.642206822531605,34.79636705016105,0.31200000000000033,Two-sided ACI
2024-07-08,36.08,30.748542729231062,33.00945657513288,35.49764040462834,7.0,30.92252644039595,35.323656693463455,0.31600000000000034,Two-sided ACI
2024-07-09,33.38,32.52489242461326,34.12242930106528,36.026099641446464,7.0,32.67227549957086,35.87871656648886,0.3000000000000003,Two-sided ACI
2024-07-10,36.55,32.56814543284586,35.26530070891159,37.427365347372714,7.0,32.7399066524051,37.25560412781348,0.3040000000000003,Two-sided ACI
2024-07-11,36.76,32.46039945165671,34.53823201829414,36.535200871180066,7.0,32.6343831628216,36.36121716001518,0.30800000000000033,Two-sided ACI
2024-07-12,39.34,33.89802005869562,36.738028233648954,38.723362222558286,7.0,34.03749101650415,38.58389126474976,0.2920000000000003,Two-sided ACI
