date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method,tmax_f,precipitation_in,prior_day_tmax_f,prior_day_precipitation_in,raw_qr_width,aci_width,aci_one_sided_correction,lower_qr_spread,upper_qr_spread,spread_asymmetry,covered,lower_miss,upper_miss,temperature_group,prior_day_wet,predicted_demand_group,uncertainty_group,season
2024-05-15,18.77,18.90728423165284,20.589827482030252,22.27718865428817,6.0,18.95573801235744,22.22873487358358,0.2800000000000003,Two-sided ACI,68,0.09,79.0,0.0,3.3699044226353294,3.27299686122614,-0.04845378070459461,1.6825432503774103,1.6873611722579192,0.004817921880508891,False,True,False,60–80%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-16,20.63,16.63537823485131,19.24510419377745,20.90902200964276,6.0,16.664185673110104,20.880214571383966,0.2640000000000003,Two-sided ACI,76,0.02,68.0,0.09,4.273643774791452,4.216028898273862,-0.02880743825879506,2.6097259589261412,1.663917815865311,-0.9458081430608303,True,False,False,40–60%,Wet prior day,60–80%,Remaining 90%,Spring
2024-05-17,23.06,18.627794691675508,20.02636248907502,21.963855156796143,6.0,18.6566021299343,21.935047718537348,0.2680000000000003,Two-sided ACI,84,0.0,76.0,0.02,3.336060465120635,3.2784455886030486,-0.028807438258793283,1.3985677973995116,1.9374926677211235,0.5389248703216118,False,False,True,60–80%,Wet prior day,60–80%,Remaining 90%,Spring
2024-05-18,22.71,20.04180739158446,22.250621307142087,23.918065294712985,6.0,20.048993598146367,23.91087908815108,0.2520000000000003,Two-sided ACI,76,0.0,84.0,0.0,3.8762579031285256,3.8618854900047133,-0.007186206561906161,2.208813915557627,1.6674439875708984,-0.5413699279867288,True,False,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-19,22.07,20.542231029527432,23.02155175079057,24.98194792980855,6.0,20.54941723608934,24.97476172324664,0.2560000000000003,Two-sided ACI,80,0.0,76.0,0.0,4.439716900281116,4.4253444871573,-0.007186206561907937,2.4793207212631394,1.9603961790179767,-0.5189245422451627,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-20,24.25,20.6147292009009,22.937103918411037,25.462352703203894,6.0,20.6430885543095,25.433993349795298,0.2600000000000003,Two-sided ACI,68,0.0,80.0,0.0,4.847623502302994,4.7909047954857975,-0.02835935340859841,2.3223747175101366,2.5252487847928577,0.20287406728272117,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-21,20.5,21.67759274995527,23.656030166697885,25.44365206459839,6.0,21.70640018821406,25.414844626339598,0.2640000000000003,Two-sided ACI,62,0.27,68.0,0.0,3.766059314643119,3.708444438125536,-0.028807438258791507,1.978437416742615,1.7876218979005039,-0.19081551884211123,False,True,False,40–60%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-22,23.2,18.14694893469576,21.41246719514892,23.63892199742735,6.0,18.13333634579231,23.652534586330795,0.2480000000000002,Two-sided ACI,72,0.0,62.0,0.27,5.491973062731589,5.519198240538486,0.013612588903448852,3.2655182604531596,2.226454802278429,-1.0390634581747307,True,False,False,40–60%,Wet prior day,60–80%,Widest 10%,Spring
2024-05-23,23.66,20.32151897959327,22.361905675616654,24.61572870076643,6.0,20.32870518615518,24.60854249420452,0.2520000000000003,Two-sided ACI,79,0.0,72.0,0.0,4.294209721173157,4.279837308049341,-0.007186206561907937,2.0403866960233827,2.2538230251497744,0.21343632912639166,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Spring
2024-05-24,25.75,21.46750643584228,24.19810574046779,26.15725723921456,6.0,21.48795209478872,26.136811580268123,0.2560000000000003,Two-sided ACI,70,0.0,79.0,0.0,4.689750803372277,4.648859485479402,-0.02044565894643746,2.730599304625507,1.9591514987467704,-0.7714478058787364,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Spring
